file,path,heuristic,status,runtime_sec,decisions,conflicts,learned_clauses,propagations
uf20-0147.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0147.cnf,vsids,SAT,0.022563,22,18,0,151
uf20-0148.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0148.cnf,baseline,SAT,0.007315,6,3,0,45
uf20-0148.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0148.cnf,vsids,SAT,0.007936,10,3,0,34
uf20-0149.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0149.cnf,baseline,SAT,0.007995,10,1,0,23
uf20-0149.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0149.cnf,vsids,SAT,0.020853,19,14,0,134
uf20-015.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-015.cnf,baseline,SAT,0.004968,6,0,0,15
uf20-015.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-015.cnf,vsids,SAT,0.00905,7,5,0,66
uf20-0150.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0150.cnf,baseline,SAT,0.013895,14,9,0,81
uf20-0150.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0150.cnf,vsids,SAT,0.010759,13,7,0,71
uf20-0151.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0151.cnf,baseline,SAT,0.009253,8,4,0,50
uf20-0151.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0151.cnf,vsids,SAT,0.007041,8,1,0,17
uf20-0152.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0152.cnf,baseline,SAT,0.007359,7,2,0,36
uf20-0152.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0152.cnf,vsids,SAT,0.011676,12,7,0,66
uf20-0153.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0153.cnf,baseline,SAT,0.007864,9,2,0,24
uf20-0153.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0153.cnf,vsids,SAT,0.005885,5,1,0,23
uf20-0154.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0154.cnf,baseline,SAT,0.009532,10,6,0,65
uf20-0154.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0154.cnf,vsids,SAT,0.017517,17,13,0,112
uf20-0155.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0155.cnf,baseline,SAT,0.008311,9,3,0,46
uf20-0155.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0155.cnf,vsids,SAT,0.008948,11,3,0,35
uf20-0156.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0156.cnf,baseline,SAT,0.00824,8,2,0,35
uf20-0156.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0156.cnf,vsids,SAT,0.008218,10,3,0,37
uf20-0157.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0157.cnf,baseline,SAT,0.00467,5,2,0,24
uf20-0157.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0157.cnf,vsids,SAT,0.013825,14,11,0,118
uf20-0158.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0158.cnf,baseline,SAT,0.009363,11,6,0,44
uf20-0158.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0158.cnf,vsids,SAT,0.007059,7,4,0,49
uf20-0159.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0159.cnf,baseline,SAT,0.019032,21,16,0,140
uf20-0159.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0159.cnf,vsids,SAT,0.007047,6,2,0,32
uf20-016.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-016.cnf,baseline,SAT,0.009513,10,4,0,55
uf20-016.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-016.cnf,vsids,SAT,0.007961,6,3,0,45
uf20-0160.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0160.cnf,baseline,SAT,0.011956,10,6,0,65
uf20-0160.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0160.cnf,vsids,SAT,0.006688,9,3,0,40
uf20-0161.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0161.cnf,baseline,SAT,0.008295,8,5,0,41
uf20-0161.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0161.cnf,vsids,SAT,0.012125,10,6,0,75
uf20-0162.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0162.cnf,baseline,SAT,0.006178,4,0,0,17
uf20-0162.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0162.cnf,vsids,SAT,0.011205,12,5,0,54
uf20-0163.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0163.cnf,baseline,SAT,0.011767,13,3,0,27
uf20-0163.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0163.cnf,vsids,SAT,0.007915,8,2,0,18
uf20-0164.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0164.cnf,baseline,SAT,0.005444,6,0,0,15
uf20-0164.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0164.cnf,vsids,SAT,0.007524,7,3,0,40
uf20-0165.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0165.cnf,baseline,SAT,0.009563,9,6,0,53
uf20-0165.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0165.cnf,vsids,SAT,0.00685,7,2,0,18
uf20-0166.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0166.cnf,baseline,SAT,0.014144,18,12,0,121
uf20-0166.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0166.cnf,vsids,SAT,0.003275,3,0,0,16
uf20-0167.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0167.cnf,baseline,SAT,0.00427,4,1,0,24
uf20-0167.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0167.cnf,vsids,SAT,0.018792,20,16,0,153
uf20-0168.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0168.cnf,baseline,SAT,0.00394,3,0,0,18
uf20-0168.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0168.cnf,vsids,SAT,0.019112,24,16,0,139
uf20-0169.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0169.cnf,baseline,SAT,0.006644,5,3,0,38
uf20-0169.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0169.cnf,vsids,SAT,0.017183,19,12,0,114
uf20-017.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-017.cnf,baseline,SAT,0.009994,12,7,0,92
uf20-017.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-017.cnf,vsids,SAT,0.010114,10,3,0,35
uf20-0170.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0170.cnf,baseline,SAT,0.007891,10,2,0,28
uf20-0170.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0170.cnf,vsids,SAT,0.009276,11,5,0,47
uf20-0171.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0171.cnf,baseline,SAT,0.013625,13,7,0,79
uf20-0171.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0171.cnf,vsids,SAT,0.011165,13,6,0,60
uf20-0172.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0172.cnf,baseline,SAT,0.019599,21,18,0,166
uf20-0172.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0172.cnf,vsids,SAT,0.013041,12,10,0,96
uf20-0173.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0173.cnf,baseline,SAT,0.004258,3,1,0,34
uf20-0173.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0173.cnf,vsids,SAT,0.006516,5,2,0,37
uf20-0174.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0174.cnf,baseline,SAT,0.014788,13,11,0,112
uf20-0174.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0174.cnf,vsids,SAT,0.005671,7,1,0,23
uf20-0175.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0175.cnf,baseline,SAT,0.009272,12,7,0,67
uf20-0175.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0175.cnf,vsids,SAT,0.021757,22,16,0,152
uf20-0176.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0176.cnf,baseline,SAT,0.012052,12,8,0,105
uf20-0176.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0176.cnf,vsids,SAT,0.006672,7,4,0,59
uf20-0177.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0177.cnf,baseline,SAT,0.0212,23,15,0,158
uf20-0177.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0177.cnf,vsids,SAT,0.013552,14,5,0,54
uf20-0178.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0178.cnf,baseline,SAT,0.007014,7,3,0,33
uf20-0178.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0178.cnf,vsids,SAT,0.00485,8,2,0,24
uf20-0179.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0179.cnf,baseline,SAT,0.008251,10,4,0,53
uf20-0179.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0179.cnf,vsids,SAT,0.007729,7,2,0,35
uf20-018.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-018.cnf,baseline,SAT,0.020605,22,15,0,133
uf20-018.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-018.cnf,vsids,SAT,0.010515,15,7,0,60
uf20-0180.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0180.cnf,baseline,SAT,0.016384,12,9,0,108
uf20-0180.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0180.cnf,vsids,SAT,0.005823,6,2,0,35
uf20-0181.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0181.cnf,baseline,SAT,0.007239,7,2,0,26
uf20-0181.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0181.cnf,vsids,SAT,0.015287,15,9,0,90
uf20-0182.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0182.cnf,baseline,SAT,0.008643,10,3,0,29
uf20-0182.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0182.cnf,vsids,SAT,0.022198,23,17,0,126
uf20-0183.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0183.cnf,baseline,SAT,0.003935,3,1,0,30
uf20-0183.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0183.cnf,vsids,SAT,0.003825,4,1,0,23
uf20-0184.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0184.cnf,baseline,SAT,0.007156,9,2,0,31
uf20-0184.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0184.cnf,vsids,SAT,0.008631,8,5,0,64
uf20-0185.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0185.cnf,baseline,SAT,0.010117,9,5,0,64
uf20-0185.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0185.cnf,vsids,SAT,0.02193,20,17,0,167
uf20-0186.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0186.cnf,baseline,SAT,0.015447,17,10,0,90
uf20-0186.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0186.cnf,vsids,SAT,0.026606,25,17,0,166
uf20-0187.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0187.cnf,baseline,SAT,0.007247,8,2,0,34
uf20-0187.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0187.cnf,vsids,SAT,0.011998,13,6,0,67
uf20-0188.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0188.cnf,baseline,SAT,0.007105,9,3,0,33
uf20-0188.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0188.cnf,vsids,SAT,0.02782,25,20,0,204
uf20-0189.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0189.cnf,baseline,SAT,0.007674,6,3,0,41
uf20-0189.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0189.cnf,vsids,SAT,0.004225,5,2,0,35
uf20-019.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-019.cnf,baseline,SAT,0.006503,6,2,0,42
uf20-019.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-019.cnf,vsids,SAT,0.020008,21,17,0,186
uf20-0190.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0190.cnf,baseline,SAT,0.017837,18,9,0,91
uf20-0190.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0190.cnf,vsids,SAT,0.012078,16,5,0,49
uf20-0191.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0191.cnf,baseline,SAT,0.008013,11,6,0,60
uf20-0191.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0191.cnf,vsids,SAT,0.017948,15,13,0,99
uf20-0192.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0192.cnf,baseline,SAT,0.013447,13,10,0,106
uf20-0192.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0192.cnf,vsids,SAT,0.018866,21,12,0,104
uf20-0193.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0193.cnf,baseline,SAT,0.018049,20,16,0,139
